Depth,CALI,DRHO,DT,DTS,GR,NPHI,PEF,RACEHM,RACELM,RHOB,ROP,RPCELM,RT,PHIF,SAND_FLAG,SW,VSH
3343.5,8.6976,0.0561,71.4237,125.0561,57.2822,0.1354,6.4198,1.2992,1.2807,2.4895,27.8566,1.3492,1.3039,0.0918,0,1,0.3606
3343.6,8.6976,0.0544,70.961,124.2046,55.7148,0.1255,6.4707,1.3594,1.3061,2.4965,27.4495,1.3832,1.3545,0.0878,0,1,0.3499
3343.7,8.6976,0.0551,70.6251,123.4857,51.2225,0.1167,6.5593,1.4052,1.3255,2.5116,27.0423,1.4485,1.4747,0.0792,0,1,0.3189
3343.8,8.6978,0.0582,70.4459,122.9415,48.2552,0.1104,6.651,1.4681,1.3514,2.5317,26.6316,1.575,1.7388,0.0677,0,1,0.2985
3343.9,8.7227,0.0633,70.2322,122.2495,44.4614,0.1034,6.6992,1.5163,1.3719,2.5514,25.6207,1.6532,1.9009,0.0564,0,1,0.2722
3344,8.6976,0.0689,70.0791,121.6988,42.9179,0.1053,6.6772,1.5471,1.386,2.5642,24.6097,1.7183,2.0156,0.049,0,1,0.2614
3344.1,8.6973,0.073,70.0245,121.3853,44.3607,0.1094,6.5997,1.5682,1.4019,2.5665,23.6031,1.7635,2.1037,0.0477,0,1,0.2712
3344.2,8.6637,0.0741,70.0281,121.0429,49.6829,0.1153,6.5014,1.6078,1.4188,2.5589,23.3519,1.7544,2.0543,0.052,0,1,0.308
3344.3,8.6637,0.0721,70.0785,120.9568,52.4697,0.1241,6.4071,1.6123,1.4254,2.5449,23.1007,1.7288,1.9537,0.06,0,1,0.3273
3344.4,8.6637,0.0682,70.2006,121.3609,53.6348,0.1323,6.3343,1.5942,1.426,2.5303,22.8523,1.6927,1.8498,0.0683,0,1,0.3354
3344.5,8.6637,0.0638,70.4114,121.7429,55.1701,0.1367,6.3004,1.5702,1.4282,2.5199,23.07,1.6261,1.688,0.0743,0,1,0.346
3344.6,8.6637,0.0607,70.6407,122.2255,54.9051,0.1373,6.322,1.5344,1.4223,2.5166,23.2878,1.5714,1.5761,0.0762,0,1,0.3442
3344.7,8.6637,0.0599,70.8683,122.9507,54.9668,0.1349,6.3615,1.495,1.4183,2.519,23.5054,1.5467,1.5619,0.0749,0,1,0.3446
3344.8,8.6638,0.0611,71.1543,123.2247,54.5341,0.1313,6.3698,1.463,1.4068,2.5235,23.6979,1.5509,1.6179,0.0723,0,1,0.3417
3344.9,8.6805,0.0643,71.4944,123.4645,52.2918,0.1262,6.3281,1.4525,1.4017,2.5272,23.8903,1.5313,1.6252,0.0702,0,1,0.3262
3345,8.6637,0.0684,71.9436,123.9961,50.6484,0.1287,6.268,1.44,1.3928,2.5282,24.0812,1.5064,1.5906,0.0696,0,1,0.3149
3345.1,8.6637,0.0719,72.3451,124.3464,48.4388,0.1336,6.2394,1.3824,1.3793,2.5246,23.9861,1.4828,1.5655,0.0716,0,1,0.2996
3345.2,8.6637,0.0727,72.6944,124.6383,47.4801,0.1419,6.2635,1.3584,1.3735,2.516,23.8911,1.4409,1.4687,0.0765,0,1,0.2928
3345.3,8.6637,0.0699,72.9105,124.9739,50.6255,0.1495,6.3112,1.358,1.3753,2.5051,23.7989,1.3833,1.3481,0.0827,0,1,0.3145
3345.4,8.6637,0.065,73.0653,125.5358,54.21,0.1528,6.3308,1.3538,1.3742,2.4971,24.2049,1.3467,1.288,0.0874,0,1,0.3393
3345.5,8.6637,0.0599,73.1503,126.2353,56.9928,0.152,6.303,1.3382,1.3764,2.4946,24.6109,1.3223,1.2472,0.0888,0,1,0.3585
3345.6,8.6637,0.0565,73.0179,127.0922,57.7154,0.1486,6.2636,1.3196,1.3688,2.4966,25.024,1.3252,1.2536,0.0877,0,1,0.3636
3345.7,8.6637,0.0556,72.8778,127.9099,55.9203,0.1433,6.2503,1.3226,1.37,2.5003,26.6795,1.3409,1.2854,0.0855,0,1,0.3513
3345.8,8.6637,0.057,72.7185,128.6357,51.6755,0.1373,6.2649,1.3397,1.3719,2.5038,28.335,1.3644,1.3431,0.0835,0,1,0.3221
3345.9,8.6638,0.0595,72.4404,128.8023,47.7008,0.1314,6.2833,1.3617,1.377,2.5066,29.9785,1.4051,1.4222,0.0819,0,1,0.2946
3346,8.6807,0.0616,72.2869,128.7197,44.3691,0.1254,6.2875,1.388,1.381,2.5082,29.5528,1.4417,1.4825,0.081,0,1,0.2716
3346.1,8.6976,0.0625,72.2244,128.4617,42.0874,0.1241,6.2931,1.4342,1.3967,2.5091,29.1271,1.4631,1.4918,0.0805,0,1,0.2559
3346.2,8.6976,0.0625,72.1835,128.2683,40.1541,0.1245,6.3259,1.4735,1.4129,2.5106,28.7007,1.4958,1.5125,0.0797,0,1,0.2424
3346.3,8.6976,0.0631,72.1616,128.1445,41.4915,0.1252,6.3824,1.4759,1.4165,2.5148,28.1679,1.5206,1.5517,0.0773,0,1,0.2517
3346.4,8.6976,0.0639,72.1557,128.0795,41.8318,0.125,6.4278,1.4731,1.4237,2.5199,27.6351,1.5356,1.5861,0.0743,0,1,0.254
3346.5,8.6976,0.0635,72.1144,127.7283,41.3576,0.1248,6.4324,1.4901,1.4284,2.5226,27.102,1.5408,1.5924,0.0728,0,1,0.2507
3346.6,8.6976,0.0624,72.1149,127.1112,41.5501,0.1254,6.3884,1.4848,1.4315,2.5221,26.5322,1.5465,1.6081,0.0731,0,1,0.252
3346.7,8.6976,0.0612,72.1596,126.2108,43.1132,0.1275,6.3019,1.474,1.4345,2.5192,25.9623,1.5544,1.6268,0.0747,0,1,0.2627
3346.8,8.6976,0.0603,72.255,125.3574,45.6972,0.1302,6.1983,1.4589,1.4436,2.5144,25.3937,1.5426,1.6102,0.0774,0,1,0.2806
3346.9,8.6973,0.0592,72.3069,124.7054,47.584,0.1316,6.1207,1.4528,1.4538,2.5077,25.028,1.5014,1.5063,0.0813,0,1,0.2937
3347,8.6638,0.0566,72.3,124.3146,48.1627,0.1326,6.1049,1.461,1.4646,2.4996,24.6624,1.4683,1.4026,0.0859,0,1,0.2976
3347.1,8.6807,0.0533,72.2439,124.6519,50.3854,0.1276,6.161,1.463,1.471,2.4942,24.2997,1.4552,1.354,0.089,0,1,0.313
3347.2,8.6976,0.0513,72.1741,125.0674,50.3676,0.1251,6.2412,1.4789,1.4747,2.4954,24.4596,1.4482,1.351,0.0884,0,1,0.3129
3347.3,8.6976,0.0525,72.0907,125.4893,49.0653,0.1258,6.302,1.4696,1.4723,2.5031,24.6194,1.4915,1.4638,0.084,0,1,0.3039
3347.4,8.6976,0.0566,72.0566,125.2082,48.6796,0.13,6.3267,1.4467,1.4651,2.5131,24.7766,1.5536,1.6174,0.0783,0,1,0.3012
3347.5,8.6973,0.0613,71.9803,124.8534,49.9149,0.1358,6.3162,1.4679,1.4657,2.5201,24.4599,1.5753,1.6587,0.0742,0,1,0.3096
3347.6,8.6637,0.0641,71.8097,124.5723,53.2672,0.1419,6.2935,1.4752,1.4724,2.5215,24.1432,1.5392,1.5645,0.0734,0,1,0.3328
3347.7,8.6637,0.0639,71.824,124.6099,56.1035,0.1424,6.2868,1.4871,1.4788,2.5188,23.8291,1.5164,1.4869,0.075,0,1,0.3524
3347.8,8.6637,0.0617,71.8341,124.6988,58.0474,0.1395,6.3117,1.4942,1.4789,2.5158,23.963,1.5131,1.4572,0.0767,0,1,0.3658
3347.9,8.6637,0.0592,71.7363,124.7374,59.1579,0.1337,6.3566,1.5055,1.4796,2.5164,24.097,1.5217,1.4687,0.0763,0,1,0.3736
3348,8.6638,0.0574,71.7922,124.5491,57.8488,0.1272,6.3915,1.521,1.4758,2.5214,24.2297,1.5472,1.5287,0.0735,0,1,0.3646
3348.1,8.6807,0.0567,71.8459,124.2322,55.3764,0.1207,6.4078,1.5349,1.4618,2.5293,24.1558,1.6121,1.6658,0.069,0,1,0.3475
3348.2,8.6976,0.0577,71.7524,123.7349,52.4868,0.1188,6.4028,1.5249,1.4466,2.538,24.0818,1.6583,1.7822,0.0641,0,1,0.3275
3348.3,8.6976,0.0603,71.6212,123.5326,52.366,0.1199,6.3853,1.5171,1.4383,2.545,24.0068,1.6675,1.8218,0.06,0,1,0.3267
3348.4,8.6976,0.0632,71.4772,123.5313,51.848,0.123,6.3579,1.5061,1.4247,2.5482,23.7435,1.6569,1.7827,0.0582,0,1,0.3232
3348.5,8.6976,0.0645,71.3405,123.8729,50.0746,0.1275,6.3177,1.5143,1.4159,2.5449,23.4802,1.6251,1.6923,0.06,0,1,0.3108
3348.6,8.6976,0.0632,71.2236,123.8719,50.972,0.1308,6.2726,1.5205,1.4031,2.5367,23.2173,1.5993,1.6044,0.0647,0,1,0.3169
3348.7,8.6975,0.0595,71.1563,123.7112,53.5225,0.1293,6.2361,1.5499,1.369,2.5281,23.042,1.5562,1.5369,0.0697,0,1,0.3346
3348.8,8.6807,0.0565,71.3103,123.5887,54.9305,0.1234,6.2295,1.5168,1.3232,2.5253,22.8666,1.5481,1.5624,0.0713,0,1,0.3444
3348.9,8.6975,0.0574,71.5299,123.3391,54.6551,0.1174,6.251,1.4746,1.2776,2.5308,22.6905,1.5491,1.6575,0.0682,0,1,0.3425
3349,8.6805,0.0612,71.7982,123.1298,52.777,0.1179,6.2483,1.4196,1.2255,2.5383,22.3755,1.5305,1.7409,0.0638,0,1,0.3296
3349.1,8.6638,0.0646,72.1458,123.9008,49.7139,0.1224,6.1815,1.3441,1.1802,2.5409,22.0604,1.4798,1.7357,0.0623,0,1,0.3084
3349.2,8.6805,0.0653,72.4993,124.78,47.9978,0.1281,6.064,1.2738,1.1331,2.5355,21.7463,1.4011,1.6511,0.0654,0,1,0.2966
3349.3,8.6637,0.0621,72.8588,125.761,47.2752,0.1373,5.9487,1.1748,1.087,2.5227,21.5934,1.2875,1.4147,0.0727,0,1,0.2915
3349.4,8.6637,0.057,73.2445,127.1049,47.9427,0.1415,5.8885,1.1633,1.071,2.5076,21.4404,1.2398,1.3097,0.0813,0,1,0.296
3349.5,8.6638,0.0542,73.5931,128.3084,51.095,0.1437,5.8946,1.1617,1.0481,2.4966,21.2899,1.1676,1.1896,0.0877,0,1,0.3178
3349.6,8.6805,0.0574,73.9087,129.3864,52.4211,0.1451,5.9185,1.0927,1.0063,2.4922,21.5444,1.1241,1.2049,0.0902,0,1,0.3272
3349.7,8.6637,0.0653,74.3619,130.8723,49.0781,0.154,5.9056,1.0164,0.9599,2.4893,21.7988,1.0909,1.2625,0.0918,0,1,0.3041
3349.8,8.6638,0.0721,74.8416,132.1956,46.6326,0.1605,5.8452,0.9791,0.9324,2.4797,22.0534,1.023,1.1893,0.0972,0,1,0.2872
3349.9,8.6805,0.0737,75.3526,133.3537,44.824,0.1705,5.7597,0.947,0.9142,2.46,22.3293,0.9225,1.017,0.1085,1,1,0.2747
3350,8.6635,0.069,75.9991,134.9404,43.6677,0.1748,5.6759,0.8907,0.9,2.4347,22.6051,0.8256,0.8007,0.1229,1,1,0.2667
3350.1,8.6383,0.0606,76.4115,135.902,41.9752,0.1769,5.6252,0.7733,0.8798,2.4123,22.8821,0.7129,0.6074,0.1358,1,1,0.2552
3350.2,8.6381,0.052,76.5078,136.0186,37.4521,0.1664,5.6395,0.7171,0.8753,2.3998,23.3661,0.6614,0.5462,0.143,1,1,0.2239
3350.3,8.613,0.0459,76.1755,135.5207,34.4448,0.159,5.725,0.7397,0.8821,2.4002,23.85,0.6872,0.5962,0.1428,1,1,0.2031
3350.4,8.613,0.0436,75.6016,134.4081,33.9208,0.1481,5.8325,0.7987,0.8978,2.4112,24.3333,0.7798,0.7345,0.1365,1,1,0.1994
3350.5,8.6132,0.0444,74.7153,132.4199,34.9083,0.1387,5.9027,0.8431,0.9189,2.4286,24.7133,0.8617,0.8371,0.1266,1,1,0.2062
3350.6,8.6385,0.0458,74.0179,130.4623,35.9574,0.1276,5.9455,0.9215,0.949,2.4479,25.0933,0.9352,0.9379,0.1156,1,1,0.2135
3350.7,8.6638,0.0456,73.4161,128.3921,36.7807,0.1201,6.0327,1.0369,0.9997,2.4682,25.4702,1.0403,1.0485,0.104,1,1,0.2191
3350.8,8.6807,0.0454,72.9416,126.0973,38.3099,0.1109,6.1975,1.1863,1.049,2.4898,25.3311,1.1656,1.2563,0.0917,0,1,0.2297
3350.9,8.6976,0.0485,72.5543,124.3249,38.754,0.1062,6.3628,1.2077,1.074,2.5101,25.192,1.2953,1.5071,0.08,0,1,0.2329
3351,8.6978,0.0552,72.2656,123.2073,36.4089,0.1072,6.4331,1.2292,1.098,2.5262,25.0476,1.3975,1.6975,0.0708,0,1,0.2166
3351.1,8.7227,0.0632,72.1681,123.3833,37.2926,0.1144,6.388,1.2892,1.1282,2.5333,24.0134,1.4574,1.7922,0.0667,0,1,0.2225
3351.2,8.6975,0.0692,72.1837,123.12,41.38,0.1256,6.2731,1.3669,1.1722,2.529,22.9793,1.4846,1.7853,0.0691,0,1,0.2507
3351.3,8.6806,0.0703,72.2851,122.7272,45.2698,0.1392,6.1611,1.406,1.2039,2.514,21.9521,1.4645,1.6587,0.0776,0,1,0.2776
3351.4,8.6807,0.0671,72.5433,122.3472,47.2079,0.1457,6.1104,1.4173,1.2578,2.4956,22.1228,1.4271,1.4578,0.0882,0,1,0.291
3351.5,8.6976,0.0626,72.7594,121.2656,48.2582,0.151,6.1224,1.4011,1.3033,2.4813,22.2935,1.4163,1.3588,0.0963,0,1,0.2982
3351.6,8.6973,0.0589,72.9531,120.5175,51.3983,0.1529,6.164,1.4095,1.3425,2.4744,22.4654,1.4288,1.3281,0.1003,1,1,0.3199
3351.7,8.6637,0.0558,73.1227,122.2617,54.2652,0.1539,6.2034,1.4607,1.3805,2.4736,22.8336,1.4331,1.3035,0.1008,1,1,0.3396
3351.8,8.664,0.0531,73.2291,123.6218,58.2418,0.15,6.2426,1.5054,1.4239,2.4773,23.2018,1.4762,1.3946,0.0987,0,1,0.3671
3351.9,8.6973,0.0509,73.3036,124.7765,60.3155,0.1428,6.2839,1.5092,1.4347,2.4847,23.5689,1.5393,1.4843,0.0945,0,1,0.3815
3352,8.664,0.0505,73.3743,125.8426,60.4228,0.1405,6.327,1.5299,1.4493,2.496,23.7398,1.5725,1.5651,0.0881,0,1,0.3823
3352.1,8.6976,0.0535,73.393,126.5438,58.9571,0.1371,6.365,1.5615,1.4628,2.509,23.9107,1.6001,1.6265,0.0806,0,1,0.3722
3352.2,8.6975,0.0611,73.38,126.9828,56.3569,0.1402,6.3786,1.5037,1.4558,2.5199,24.079,1.6243,1.7193,0.0743,0,1,0.3542
3352.3,8.6807,0.0695,73.3653,127.0715,56.9245,0.1486,6.3488,1.4634,1.4583,2.5231,23.8034,1.6006,1.6522,0.0725,0,1,0.3581
3352.4,8.6973,0.0734,73.3509,126.9559,57.0753,0.1531,6.2841,1.4722,1.4668,2.5169,23.5278,1.5038,1.4181,0.076,0,1,0.3591
3352.5,8.6637,0.0707,73.3343,126.7164,57.5155,0.1578,6.2033,1.4804,1.473,2.5053,23.2535,1.4226,1.2589,0.0826,0,1,0.3621
3352.6,8.6638,0.064,73.276,126.9605,60.2237,0.1548,6.1309,1.4441,1.4672,2.4949,23.1978,1.3956,1.2488,0.0886,0,1,0.3809
3352.7,8.6807,0.0579,73.1745,127.118,60.0236,0.1468,6.0751,1.4139,1.4473,2.4905,23.142,1.436,1.3526,0.0911,0,1,0.3796
3352.8,8.6976,0.0549,73.035,127.1954,57.7973,0.1399,6.0643,1.4184,1.4368,2.4934,23.0849,1.4617,1.4063,0.0895,0,1,0.3642
3352.9,8.6976,0.0546,73.0244,126.9856,55.5462,0.133,6.12,1.4302,1.4321,2.5,22.7959,1.4695,1.4352,0.0858,0,1,0.3488
3353,8.6976,0.055,73.0172,126.6351,51.4975,0.1274,6.2119,1.4586,1.4196,2.5063,22.5068,1.4972,1.4983,0.0821,0,1,0.3207
3353.1,8.6976,0.0546,73.0138,126.1328,50.5222,0.1252,6.2705,1.4608,1.4097,2.5101,22.218,1.524,1.5942,0.0799,0,1,0.314
3353.2,8.6976,0.0544,73.0376,125.8668,48.6928,0.1264,6.2619,1.4598,1.3978,2.5127,21.9592,1.5317,1.6324,0.0785,0,1,0.3014
3353.3,8.6976,0.0553,73.0474,125.7248,47.6794,0.1292,6.2028,1.4283,1.3813,2.5147,21.7005,1.5181,1.6144,0.0773,0,1,0.2944
3353.4,8.6976,0.0569,73.037,125.7311,47.1794,0.1332,6.1358,1.3958,1.3655,2.5147,21.4421,1.4676,1.5275,0.0773,0,1,0.2909
3353.5,8.6973,0.0587,73.0223,125.7718,48.027,0.1388,6.0909,1.3881,1.3578,2.5113,21.2547,1.4161,1.4287,0.0792,0,1,0.2966
3353.6,8.664,0.0595,73.0154,125.9175,50.5036,0.1467,6.0902,1.3629,1.3488,2.5046,21.0672,1.3762,1.3691,0.083,0,1,0.3137
3353.7,8.6976,0.0596,73.0213,126.2288,52.5543,0.1485,6.1298,1.3213,1.3319,2.498,20.8801,1.3453,1.3294,0.0869,0,1,0.3279
3353.8,8.6976,0.0602,72.9673,126.754,54.1343,0.1493,6.1813,1.3149,1.3276,2.4949,20.7671,1.3113,1.2824,0.0886,0,1,0.3389
3353.9,8.6976,0.0618,72.9011,127.3085,53.5333,0.1492,6.2041,1.288,1.3166,2.4951,20.6542,1.2954,1.2674,0.0885,0,1,0.3348
3354,8.6976,0.064,72.83,127.8468,52.5238,0.1493,6.1807,1.2455,1.3049,2.4952,20.5416,1.3,1.2916,0.0885,0,1,0.3278
3354.1,8.6975,0.0646,72.6508,128.0822,50.2649,0.1489,6.1547,1.2594,1.3042,2.4929,20.4845,1.2589,1.1792,0.0898,0,1,0.3122
3354.2,8.6807,0.0628,72.5055,128.252,49.2113,0.1469,6.1809,1.2725,1.3081,2.4902,20.4274,1.2582,1.1685,0.0913,0,1,0.3049
3354.3,8.6976,0.0597,72.5061,128.4351,48.4833,0.1431,6.2597,1.296,1.3093,2.4904,20.3717,1.2973,1.2153,0.0912,0,1,0.2998
3354.4,8.6975,0.0564,72.3776,128.2766,51.7229,0.1384,6.3469,1.289,1.3061,2.4945,20.559,1.3428,1.312,0.0889,0,1,0.3222
3354.5,8.6807,0.0538,72.3045,128.0287,51.4448,0.1355,6.3923,1.3745,1.3172,2.5017,20.7463,1.4048,1.4182,0.0848,0,1,0.3204
3354.6,8.6976,0.0528,72.5351,127.8382,50.333,0.1291,6.392,1.3719,1.3125,2.5111,20.9325,1.4931,1.6292,0.0794,0,1,0.3126
3354.7,8.6976,0.0541,72.6002,127.5246,50.801,0.1275,6.3716,1.3712,1.3195,2.5217,20.9243,1.5293,1.7286,0.0734,0,1,0.3159
3354.8,8.6976,0.0581,72.6056,127.193,50.499,0.1297,6.3567,1.3845,1.3174,2.5311,20.9161,1.5186,1.7108,0.0679,0,1,0.3138
3354.9,8.6976,0.0634,72.6404,126.9918,51.3103,0.135,6.3473,1.3667,1.317,2.5353,20.9075,1.4959,1.6372,0.0655,0,1,0.3193
3355,8.6976,0.0673,72.6216,126.4902,52.1121,0.1409,6.3289,1.3601,1.3197,2.5311,20.8442,1.4445,1.4707,0.0679,0,1,0.3249
3355.1,8.6975,0.0671,72.5864,125.931,52.8553,0.1436,6.294,1.3777,1.331,2.5192,20.781,1.3753,1.3048,0.0747,0,1,0.33
3355.2,8.6806,0.0622,72.6141,125.9258,53.1821,0.1432,6.2736,1.3715,1.3403,2.5056,20.7185,1.3205,1.1903,0.0825,0,1,0.3325
3355.3,8.6807,0.0562,72.6757,126.0056,48.8433,0.1357,6.3057,1.3692,1.3372,2.5001,20.7869,1.3421,1.2464,0.0857,0,1,0.3024
3355.4,8.6976,0.0541,72.7599,126.15,47.5483,0.1318,6.3801,1.334,1.3288,2.507,20.8554,1.392,1.3706,0.0818,0,1,0.2935
3355.5,8.6976,0.0578,72.8561,126.4063,45.983,0.1332,6.4243,1.3167,1.3253,2.5207,20.9219,1.4408,1.5412,0.0739,0,1,0.2826
3355.6,8.6976,0.0648,72.907,126.8289,46.4012,0.1406,6.3914,1.3124,1.3239,2.5315,20.6691,1.4693,1.6411,0.0677,0,1,0.2853
3355.7,8.6973,0.0706,72.9265,127.3627,50.7952,0.1526,6.2932,1.2935,1.325,2.5306,20.4163,1.4547,1.6076,0.0682,0,1,0.3157
3355.8,8.6637,0.0709,73.0009,127.6277,54.1111,0.1592,6.1851,1.3204,1.3321,2.5154,20.1651,1.3814,1.3715,0.0768,0,1,0.3386
3355.9,8.6637,0.0653,72.9644,127.9285,55.9542,0.1597,6.1237,1.332,1.3652,2.4936,20.1968,1.2448,1.0949,0.0893,0,1,0.3514
3356,8.6637,0.058,72.8253,128.2614,57.0902,0.1544,6.1189,1.3068,1.3696,2.4782,20.2284,1.2465,1.1101,0.0982,0,1,0.3594
3356.1,8.6637,0.0523,72.6457,128.2952,53.7838,0.1459,6.1405,1.305,1.369,2.4755,20.2611,1.2739,1.1383,0.0998,0,1,0.3365
3356.2,8.6638,0.0494,72.388,128.1981,51.0368,0.1344,6.1719,1.3327,1.3688,2.4843,20.4624,1.3644,1.3068,0.0947,0,1,0.3176
3356.3,8.6807,0.0489,72.0447,127.9417,49.5367,0.1276,6.2343,1.4041,1.3765,2.5013,20.6637,1.4937,1.5687,0.0851,0,1,0.3072
3356.4,8.6976,0.0508,71.7338,125.9693,49.1838,0.118,6.3365,1.4664,1.3884,2.5209,20.8619,1.6084,1.8289,0.0738,0,1,0.3047
3356.5,8.6976,0.0533,71.4556,124.3662,49.3044,0.1125,6.4272,1.5238,1.4004,2.5357,20.5304,1.6367,1.8763,0.0654,0,1,0.3056
3356.6,8.6976,0.0547,71.2185,123.3898,47.9896,0.1088,6.4486,1.5272,1.4043,2.5433,20.1988,1.649,1.9103,0.061,0,1,0.2965
3356.7,8.6976,0.0553,70.9793,122.7894,46.785,0.1077,6.4015,1.5013,1.4007,2.5464,19.8675,1.6653,1.9457,0.0592,0,1,0.2882
3356.8,8.6976,0.057,70.8332,122.5058,45.3249,0.1103,6.3201,1.4891,1.396,2.547,19.5792,1.662,1.9564,0.0589,0,1,0.2781
3356.9,8.6976,0.0603,70.8414,122.6774,45.5733,0.1167,6.2285,1.4784,1.3933,2.544,19.2908,1.6404,1.9056,0.0605,0,1,0.2798
3357,8.6973,0.0626,71.0011,123.3566,46.4431,0.125,6.144,1.4766,1.387,2.5352,19.0023,1.5144,1.6159,0.0655,0,1,0.2858
3357.1,8.6637,0.0598,71.2796,124.1779,47.5077,0.1345,6.0881,1.4684,1.3697,2.5214,18.6673,1.4056,1.3151,0.0734,0,1,0.293
3357.2,8.6637,0.0534,71.7455,125.1067,50.3128,0.1398,6.0973,1.4134,1.3518,2.5101,18.3323,1.416,1.3787,0.0799,0,1,0.3124
3357.3,8.6637,0.0493,72.2788,125.811,53.6594,0.1435,6.1764,1.3661,1.3388,2.509,18.0009,1.4509,1.5109,0.0806,0,1,0.3355
3357.4,8.6638,0.0523,72.8258,126.4887,56.476,0.1448,6.28,1.3171,1.3136,2.5188,18.2974,1.4734,1.6207,0.075,0,1,0.3549
3357.5,8.6805,0.0612,73.365,127.2391,59.5501,0.1503,6.3467,1.306,1.2924,2.5317,18.5939,1.3946,1.4182,0.0676,0,1,0.3762
3357.6,8.6637,0.07,73.8022,128.2145,58.5432,0.1536,6.351,1.3043,1.2822,2.5367,18.8906,1.2977,1.2307,0.0647,0,1,0.3693
3357.7,8.6637,0.0731,74.2035,129.2776,56.6464,0.1571,6.3178,1.2601,1.2655,2.5289,19.2236,1.2381,1.1743,0.0691,0,1,0.3562
3357.8,8.6638,0.0702,74.5937,130.3842,57.0531,0.1608,6.2742,1.198,1.2359,2.5131,19.5565,1.2017,1.1586,0.0782,0,1,0.359
3357.9,8.6807,0.0656,74.7369,130.8795,56.7344,0.1618,6.2268,1.1444,1.2102,2.4978,19.8909,1.1662,1.1502,0.0869,0,1,0.3568
3358,8.6975,0.0638,74.7409,131.0551,56.188,0.1636,6.1765,1.0919,1.1935,2.4884,20.4667,1.1342,1.1348,0.0923,0,1,0.3532
3358.1,8.6806,0.0643,74.582,130.9353,51.1323,0.1649,6.1282,1.0401,1.1859,2.4814,21.0425,1.0628,1.0095,0.0963,0,1,0.3183
3358.2,8.6803,0.0633,74.3079,130.6649,47.7235,0.1604,6.0948,1.0594,1.2031,2.4721,21.617,0.9968,0.8188,0.1016,1,1,0.2948
3358.3,8.6385,0.0591,73.9965,130.3231,44.68,0.1554,6.092,1.0868,1.18,2.4621,21.9486,1.0588,0.9896,0.1074,1,1,0.2737
3358.4,8.664,0.0541,73.8175,130.0189,42.8778,0.1425,6.1247,1.1386,1.1724,2.4589,22.2803,1.2145,1.3229,0.1093,1,0.9723,0.2611
3358.5,8.6975,0.0527,73.76,129.8862,45.1511,0.1326,6.1663,1.2148,1.1824,2.4683,22.6093,1.3023,1.4606,0.1039,1,0.9768,0.2767
3358.6,8.6807,0.0557,73.7948,129.8288,50.2341,0.1309,6.1799,1.2648,1.192,2.4866,22.4646,1.3664,1.5597,0.0935,0,1,0.3117
3358.7,8.6976,0.0608,73.9826,129.4562,56.5588,0.1282,6.1587,1.2711,1.1956,2.5056,22.3199,1.4002,1.6049,0.0826,0,1,0.3556
3358.8,8.6976,0.0656,74.0861,129.1716,57.2151,0.1299,6.1175,1.2994,1.203,2.5182,22.1748,1.4153,1.6194,0.0753,0,1,0.3603
3358.9,8.6976,0.0689,74.115,128.9724,53.4753,0.1337,6.0823,1.3074,1.2086,2.5207,21.9686,1.3893,1.5306,0.0738,0,1,0.3344
3359,8.6976,0.0693,73.9527,129.1333,51.3191,0.1392,6.0667,1.2994,1.2136,2.5122,21.7623,1.3086,1.3252,0.0787,0,1,0.3194
3359.1,8.6976,0.0669,73.9746,129.5115,51.3191,0.1454,6.0798,1.2782,1.2092,2.4964,21.5578,1.2649,1.2202,0.0877,0,1,0.3194
3359.2,8.6973,0.0631,74.1686,130.095,51.3525,0.1542,6.1233,1.2504,1.2039,2.4794,21.6611,1.2362,1.1854,0.0974,0,1,0.3196
3359.3,8.6637,0.0603,74.2165,130.4461,52.0128,0.1607,6.192,1.224,1.1995,2.4675,21.7644,1.22,1.1671,0.1043,1,1,0.3242
3359.4,8.664,0.0602,74.2456,130.6255,53.3443,0.1663,6.2588,1.1949,1.1945,2.4636,21.8696,1.2033,1.1544,0.1065,1,1,0.3334
3359.5,8.6976,0.0619,74.2495,130.6074,53.914,0.1675,6.3131,1.1645,1.1875,2.4649,22.2983,1.1897,1.154,0.1058,1,1,0.3374
3359.6,8.6976,0.0635,73.8689,130.5345,52.0224,0.1687,6.3472,1.1463,1.1894,2.4686,22.727,1.1727,1.133,0.1037,1,1,0.3244
3359.7,8.6973,0.0628,73.5071,130.4151,49.7436,0.1669,6.3542,1.1727,1.1949,2.4746,23.1546,1.1557,1.0801,0.1003,1,1,0.3087
3359.8,8.6638,0.0583,73.2033,130.237,47.1257,0.1631,6.3286,1.2134,1.1999,2.4845,23.3825,1.1573,1.0843,0.0946,0,1,0.2906
3359.9,8.6807,0.0533,73.0253,130.1044,46.2318,0.15,6.2946,1.2232,1.2032,2.5007,23.6105,1.2012,1.1817,0.0854,0,1,0.2844
3360,8.6976,0.0525,72.9644,129.7339,44.2337,0.136,6.2831,1.2196,1.1997,2.5202,23.8359,1.301,1.4462,0.0742,0,1,0.2706
3360.1,8.6976,0.0572,73.0739,128.9626,44.2456,0.125,6.3219,1.2333,1.1986,2.5355,23.6362,1.3856,1.6612,0.0654,0,1,0.2704
3360.2,8.6973,0.0641,73.1331,128.8118,49.7749,0.1227,6.3943,1.2546,1.2081,2.5401,23.4363,1.4045,1.683,0.0627,0,1,0.3086
