Depth,CALI,DRHO,DT,DTS,GR,NPHI,PEF,RACEHM,RACELM,RHOB,ROP,RPCELM,RT,PHIF,KLOGH,SAND_FLAG,SW,VSH
3549.3,8.625,0.042,75.4579,127.6365,48.4585,0.1604,5.9335,0.7746,0.7506,2.4384,28.4157,0.8134,0.8117,0.132,0.3218,1,1,0.3132
3549.4,8.625,0.0412,75.1369,127.7247,46.0048,0.1725,5.946,0.8124,0.7592,2.4503,28.4248,0.8626,0.9312,0.1255,0.2836,1,1,0.2938
3549.5,8.6249,0.0425,74.846,127.8694,42.0917,0.1806,5.8942,0.8394,0.7652,2.4649,28.4339,0.9148,1.0654,0.1175,0.2553,1,1,0.2627
3549.6,8.6015,0.0469,74.6936,128.275,38.4236,0.1857,5.8183,0.8448,0.7689,2.4805,28.443,0.9479,1.1405,0.109,0.2219,1,1,0.2336
3549.7,8.5781,0.0533,74.6891,128.9594,34.8133,0.1827,5.7614,0.8427,0.77,2.4905,28.4647,0.9503,1.1399,0.1036,0.2174,1,1,0.2049
3549.8,8.5781,0.0591,74.6931,129.6429,34.9501,0.1768,5.7322,0.8407,0.7719,2.4891,28.4863,0.9172,1.0397,0.1043,0.2225,1,1,0.2059
3549.9,8.5783,0.0616,74.7399,130.3215,35.901,0.1707,5.7104,0.8471,0.7722,2.4754,28.508,0.8804,0.9265,0.1117,0.2844,1,1,0.2135
3550,8.6481,0.0594,74.8389,130.9943,36.1454,0.16,5.664,0.845,0.765,2.4541,28.5297,0.8564,0.8565,0.1234,0.4475,1,1,0.2154
3550.1,8.5471,0.0541,74.9606,131.6596,37.8733,0.1627,5.5921,0.8187,0.7494,2.4358,28.5514,0.8415,0.853,0.1334,0.6089,1,1,0.2291
3550.2,8.6015,0.049,75.2079,132.2834,39.1224,0.158,5.5257,0.7831,0.7333,2.4272,28.5732,0.8358,0.8914,0.1381,0.6862,1,1,0.2391
3550.3,8.5782,0.0466,75.6289,132.8502,38.6775,0.1616,5.5158,0.7646,0.7266,2.4282,28.5927,0.8153,0.8604,0.1376,0.6879,1,1,0.2356
3550.4,8.625,0.0478,76.0522,133.4017,38.0334,0.1612,5.5767,0.7373,0.7106,2.4358,28.6123,0.761,0.7438,0.1334,0.6036,1,1,0.2304
3550.5,8.6249,0.0517,76.4904,133.8576,39.3147,0.1655,5.6424,0.7582,0.7061,2.4447,28.6316,0.7648,0.816,0.1286,0.4629,1,1,0.2406
3550.6,8.6015,0.0562,76.9519,134.1636,39.1615,0.1705,5.6346,0.7082,0.6823,2.4479,28.602,0.8185,0.9742,0.1268,0.4355,1,1,0.2393
3550.7,8.5781,0.059,77.4148,134.4862,42.6778,0.1793,5.5351,0.7405,0.6774,2.4389,28.5724,0.7771,0.9082,0.1317,0.4366,1,1,0.2671
3550.8,8.5781,0.0586,77.8888,134.9318,49.1866,0.1849,5.3927,0.6948,0.6662,2.418,28.5428,0.6664,0.7012,0.1431,0.4829,1,1,0.3188
3550.9,8.5781,0.0558,78.3823,135.597,56.4614,0.1887,5.2667,0.6032,0.6563,2.3895,28.5419,0.597,0.5849,0.1587,0.6046,1,1,0.3766
3551,8.5782,0.0518,78.8753,136.2545,61.0111,0.1895,5.1923,0.579,0.6601,2.3639,28.5409,0.5478,0.4968,0.1727,0.8262,1,1,0.4128
3551.1,8.6249,0.0471,79.3626,136.8409,59.6552,0.1846,5.1726,0.5755,0.6602,2.3492,28.54,0.5417,0.467,0.1808,1.2274,1,1,0.4021
3551.2,8.5782,0.0419,79.8387,137.2833,55.9742,0.1816,5.2124,0.6736,0.6842,2.3508,28.539,0.589,0.5172,0.1799,1.4529,1,1,0.3729
3551.3,8.6251,0.0374,80.302,137.7101,50.4688,0.1781,5.3047,0.8479,0.7123,2.3708,28.5381,0.6694,0.6603,0.169,1.2683,1,1,0.3292
3551.4,8.6719,0.0377,80.5976,137.9312,46.1845,0.1704,5.4172,0.8578,0.7176,2.405,28.5372,0.8511,1.059,0.1503,0.7589,1,0.95,0.2952
3551.5,8.6719,0.0447,80.5044,137.6757,43.6313,0.1631,5.5087,0.8422,0.7228,2.4427,28.5473,1.0193,1.4727,0.1297,0.3824,1,0.9345,0.2749
3551.6,8.6719,0.0545,80.4067,137.4168,40.7464,0.1529,5.5619,0.8681,0.7368,2.4692,28.5574,0.9997,1.3623,0.1152,0.2501,1,1,0.2521
3551.7,8.6718,0.0622,80.1891,137.071,34.9055,0.1429,5.5924,0.862,0.747,2.4758,28.5674,0.9441,1.1509,0.1116,0.2983,1,1,0.2056
3551.8,8.6251,0.0662,79.6538,136.4947,33.0344,0.141,5.62,0.8135,0.7535,2.4664,28.5692,0.8997,0.9671,0.1167,0.4052,1,1,0.1908
3551.9,8.6485,0.0665,79.1175,135.9174,31.6963,0.1417,5.6577,0.7995,0.76,2.4485,28.571,0.8703,0.8753,0.1264,0.6452,1,1,0.1802
3552,8.6718,0.0629,78.6414,135.4365,30.3464,0.153,5.699,0.8102,0.7644,2.427,28.5727,0.84,0.8022,0.1382,1.1124,1,1,0.1695
3552.1,8.6249,0.0549,78.3541,135.2529,28.4814,0.1692,5.735,0.8197,0.7692,2.4064,28.5461,0.7805,0.7019,0.1495,1.9389,1,1,0.1546
3552.2,8.6015,0.0459,78.065,135.0684,27.948,0.1818,5.7598,0.7622,0.7632,2.3922,28.5195,0.7331,0.6336,0.1573,2.7251,1,1,0.1504
3552.3,8.5781,0.0405,77.8234,135.0593,28.9274,0.1844,5.7524,0.7002,0.7597,2.3894,28.493,0.7027,0.6056,0.1588,2.7455,1,1,0.1582
3552.4,8.5625,0.0406,77.7259,135.583,28.8914,0.183,5.6931,0.6954,0.763,2.3969,28.4978,0.7005,0.621,0.1547,2.3347,1,1,0.1578
3552.5,8.5782,0.044,77.637,136.1379,29.9371,0.1754,5.5948,0.7002,0.769,2.408,28.5027,0.7113,0.6473,0.1486,1.7289,1,1,0.1662
3552.6,8.6015,0.047,77.5859,136.592,30.5135,0.1686,5.5068,0.7357,0.7812,2.4164,28.5075,0.7331,0.6597,0.144,1.3934,1,1,0.1708
3552.7,8.5783,0.0483,77.6522,136.7347,29.6656,0.1676,5.4874,0.7773,0.7901,2.4211,28.5177,0.783,0.7462,0.1415,1.3174,1,1,0.164
3552.8,8.6485,0.0484,77.7314,136.842,30.9807,0.1654,5.5506,0.8209,0.802,2.4254,28.5279,0.8345,0.8357,0.1391,1.1158,1,1,0.1744
3552.9,8.6719,0.0482,77.7453,136.8283,33.2968,0.1665,5.6616,0.8507,0.8106,2.432,28.5382,0.8733,0.9009,0.1355,0.8507,1,1,0.1928
3553,8.6719,0.0487,77.5535,136.433,36.692,0.1674,5.7838,0.8725,0.82,2.4434,28.5484,0.923,1.0001,0.1293,0.5505,1,1,0.2196
3553.1,8.6718,0.0504,77.3264,135.9727,43.1762,0.169,5.8946,0.8879,0.8271,2.4583,28.5586,0.9659,1.1001,0.1211,0.2785,1,1,0.2711
3553.2,8.6482,0.0546,77.0796,135.4226,50.9008,0.1751,5.9778,0.8902,0.8352,2.4743,28.5689,0.9904,1.1411,0.1124,0.1284,1,1,0.3324
3553.3,8.5782,0.0602,76.7691,134.5833,56.3044,0.182,6.0081,0.8989,0.8511,2.4863,28.5791,0.9724,1.085,0.1058,0.0734,1,1,0.3754
3553.4,8.6017,0.0644,76.444,133.6774,58.884,0.1844,5.9516,0.9296,0.8706,2.4877,28.5892,0.9074,0.9025,0.1051,0.0617,1,1,0.396
3553.5,8.6249,0.0647,76.1751,132.8976,56.6593,0.1797,5.8153,0.8594,0.8661,2.4781,28.5992,0.8337,0.7403,0.1103,0.0861,1,1,0.3783
3553.6,8.5782,0.0617,76.0922,132.5355,55.5812,0.1776,5.6493,0.9715,0.9098,2.4641,28.5333,0.9774,0.9989,0.118,0.1241,1,1,0.3697
3553.7,8.6251,0.0581,76.0651,132.298,55.5889,0.1652,5.5447,1.0213,0.9213,2.454,28.4673,1.0674,1.1872,0.1235,0.1547,1,1,0.3698
3553.8,8.6719,0.0549,76.0961,132.1713,55.6065,0.1601,5.5737,0.9513,0.9167,2.4507,28.4018,1.0119,1.1102,0.1253,0.1662,1,1,0.3699
3553.9,8.6719,0.0504,76.3256,132.4213,55.0472,0.1565,5.7417,0.9366,0.9262,2.4515,28.4659,0.9014,0.8169,0.1249,0.1684,1,1,0.3654
3554,8.6718,0.0444,76.7047,132.9091,57.1319,0.1538,5.9792,0.905,0.9109,2.455,28.5301,0.9547,0.9945,0.123,0.1391,1,1,0.382
3554.1,8.6483,0.0387,77.1915,133.6137,56.3134,0.1549,6.1987,0.9701,0.9272,2.4629,28.594,0.9701,1.0033,0.1186,0.1224,1,1,0.3755
3554.2,8.625,0.0377,77.7621,134.5287,55.7066,0.154,6.3168,0.9626,0.9437,2.4761,28.5931,0.9486,0.9379,0.1114,0.0947,1,1,0.3707
3554.3,8.625,0.0425,78.1634,135.297,53.4935,0.1544,6.3179,0.9021,0.9523,2.4909,28.5922,0.9926,1.0436,0.1033,0.0774,1,1,0.3532
3554.4,8.625,0.05,78.2134,135.748,51.3738,0.1559,6.2292,0.9817,0.993,2.5,28.5913,0.982,0.9468,0.0984,0.0712,0,1,0.3363
3554.5,8.625,0.0557,78.1754,136.1019,52.1071,0.1578,6.1371,1.0445,1.0859,2.4997,28.5904,1.0834,1.0289,0.0985,0.0689,0,1,0.342
3554.6,8.6251,0.0571,78.0118,136.2839,57.3376,0.159,6.1318,1.2311,1.1956,2.4929,28.5895,1.2114,1.1331,0.1022,0.06,1,1,0.3836
3554.7,8.6719,0.055,77.8338,136.4266,57.366,0.1557,6.2369,1.2777,1.2298,2.4858,28.5885,1.2919,1.2812,0.1061,0.0699,1,1,0.384
3554.8,8.6718,0.0534,77.768,136.5961,51.9358,0.1547,6.355,1.277,1.2492,2.4825,28.5683,1.3507,1.3914,0.1079,0.1012,1,1,0.3409
3554.9,8.6483,0.0546,77.749,136.7785,46.1164,0.1566,6.3477,1.3002,1.2734,2.4826,28.5481,1.4126,1.4621,0.1079,0.139,1,1,0.2947
3555,8.625,0.0578,77.8067,137.0171,41.4189,0.1556,6.1693,1.3729,1.3079,2.4819,28.5279,1.4624,1.4842,0.1083,0.1826,1,1,0.2574
3555.1,8.625,0.0596,77.9086,137.2875,37.7954,0.1542,5.8927,1.4589,1.3412,2.4779,28.527,1.4969,1.4873,0.1104,0.2432,1,1,0.2286
3555.2,8.625,0.0596,77.8793,137.1614,36.1328,0.152,5.669,1.4988,1.3638,2.4736,28.526,1.5275,1.4886,0.1128,0.2926,1,1,0.2154
3555.3,8.6251,0.0604,77.7078,136.6059,33.5819,0.15,5.604,1.5626,1.3938,2.4747,28.5251,1.5879,1.5417,0.1122,0.3288,1,1,0.195
3555.4,8.6719,0.0649,77.4347,135.9629,35.8046,0.1452,5.6708,1.6353,1.4234,2.4838,28.5279,1.666,1.6344,0.1072,0.2385,1,1,0.2127
3555.5,8.672,0.071,76.9221,135.1127,38.2442,0.1409,5.7887,1.7078,1.4518,2.4962,28.5307,1.7612,1.7616,0.1004,0.159,1,1,0.2321
3555.6,8.7032,0.0734,76.407,134.2426,38.5001,0.1359,5.8885,1.788,1.4787,2.5056,28.5333,1.8709,1.9503,0.0953,0.1276,0,1,0.2342
3555.7,8.75,0.069,75.8827,133.2967,37.4966,0.1238,5.9491,1.8744,1.5002,2.5096,28.4495,1.9741,2.2013,0.0931,0.1235,0,1,0.2262
3555.8,8.7499,0.0588,75.3474,132.3603,37.0228,0.1098,6.0128,1.9046,1.511,2.5128,28.3657,2.0252,2.3733,0.0914,0.1182,0,1,0.2224
3555.9,8.7031,0.0474,74.7562,131.5221,37.4484,0.0974,6.1173,1.8812,1.5183,2.521,28.2824,2.1111,2.6198,0.0869,0.0965,0,1,0.2258
3556,8.6875,0.0396,74.126,130.6871,38.2781,0.0878,6.2792,1.8704,1.5241,2.5387,28.3865,2.1825,2.8224,0.0773,0.0627,0,1,0.2323
3556.1,8.6719,0.0391,73.2895,129.6364,39.8588,0.0833,6.447,1.8859,1.5322,2.5649,28.4906,2.2255,2.9153,0.063,0.0324,0,1,0.2449
3556.2,8.6875,0.0464,72.3489,128.486,41.9713,0.0835,6.5635,1.903,1.5392,2.5959,28.5943,2.2577,2.9861,0.046,0.0146,0,1,0.2616
3556.3,8.7031,0.0578,71.486,127.5884,44.4254,0.0898,6.606,1.9095,1.5402,2.6253,28.5759,2.2849,3.0752,0.0299,0.0067,0,1,0.2811
3556.4,8.6875,0.0679,70.6964,126.9234,46.0881,0.0995,6.5956,1.9094,1.5341,2.6455,28.5576,2.3005,3.1414,0.02,0.0041,0,1,0.2943
3556.5,8.7031,0.0733,70.4578,126.7786,46.1667,0.1055,6.578,1.9032,1.527,2.6535,28.5394,2.3013,3.1261,0.02,0.0041,0,1,0.295
3556.6,8.7031,0.0744,70.9485,127.3015,45.2,0.1132,6.5622,1.8947,1.5196,2.6499,28.5392,2.2822,3.1105,0.02,0.0043,0,1,0.2873
3556.7,8.7031,0.0747,71.4391,127.8246,43.1241,0.1204,6.5173,1.8895,1.506,2.6395,28.539,2.2241,2.972,0.0221,0.0053,0,1,0.2709
3556.8,8.7031,0.0765,71.9492,128.3889,38.6071,0.127,6.4136,1.8715,1.4776,2.6253,28.5389,2.1274,2.7613,0.0298,0.0092,0,1,0.2351
3556.9,8.7031,0.079,72.5204,129.0831,33.6712,0.1342,6.2749,1.8122,1.4468,2.6071,28.5379,2.047,2.5861,0.0398,0.018,0,1,0.1959
3557,8.703,0.0804,73.4883,130.6219,30.6124,0.1425,6.1551,1.7434,1.4201,2.5871,28.5369,1.9936,2.461,0.0507,0.0329,0,1,0.1716
3557.1,8.672,0.0805,74.4563,132.1607,28.1731,0.1529,6.0608,1.7043,1.3957,2.567,28.5344,1.9315,2.3209,0.0617,0.0585,0,1,0.1521
3557.2,8.7031,0.0801,75.4226,133.6942,29.2366,0.1576,5.9572,1.6796,1.3674,2.5489,28.0289,1.8234,2.1097,0.0716,0.082,0,1,0.1606
3557.3,8.7031,0.0791,76.3839,135.2122,28.8604,0.1622,5.7997,1.5906,1.3329,2.5292,27.5234,1.7394,1.9715,0.0824,0.1288,0,1,0.1576
3557.4,8.7029,0.0766,77.1795,136.2151,29.8032,0.1702,5.6108,1.5231,1.3045,2.5064,27.0175,1.6862,1.921,0.0948,0.2016,0,1,0.1651
3557.5,8.625,0.0716,77.9472,137.1309,31.958,0.1735,5.4402,1.4726,1.2732,2.4803,26.3637,1.6368,1.8835,0.1091,0.3172,1,0.9834,0.1822
3557.6,8.625,0.0653,78.7149,138.0467,34.0337,0.1775,5.3434,1.4015,1.232,2.4569,25.7098,1.5634,1.8257,0.1219,0.4736,1,0.8939,0.1986
3557.7,8.625,0.0595,79.4818,138.9611,37.1158,0.1817,5.3444,1.3048,1.1867,2.4409,25.0574,1.4661,1.7164,0.1307,0.5677,1,0.8601,0.2231
3557.8,8.6251,0.0561,79.9196,139.3013,38.9777,0.1816,5.4349,1.216,1.1459,2.4343,24.8955,1.3478,1.5309,0.1343,0.5922,1,0.8855,0.2379
3557.9,8.6718,0.0547,80.1507,139.2803,40.2467,0.1824,5.6052,1.1737,1.114,2.4324,24.7336,1.2118,1.2699,0.1353,0.5759,1,0.9635,0.248
3558,8.6249,0.0546,80.3746,139.2469,41.8661,0.188,5.8093,1.1477,1.0924,2.4301,24.5725,1.1056,1.0166,0.1366,0.5542,1,1,0.2608
3558.1,8.6017,0.0549,80.5979,139.2127,43.0357,0.1846,5.9609,1.1121,1.0693,2.4255,24.7266,1.028,0.8964,0.1391,0.575,1,1,0.27
3558.2,8.625,0.0552,80.6023,138.8148,46.4982,0.1841,5.9813,1.0638,1.0411,2.4209,24.8807,0.9701,0.8235,0.1416,0.5258,1,1,0.2976
3558.3,8.6251,0.0556,80.2452,137.817,47.8254,0.183,5.8689,1.0113,1.0085,2.418,25.035,0.9276,0.7979,0.1432,0.5208,1,1,0.3082
3558.4,8.6719,0.0567,79.8495,136.7552,46.7405,0.1776,5.7188,0.9597,0.9728,2.4172,25.28,0.9008,0.8241,0.1436,0.5624,1,1,0.2996
3558.5,8.6718,0.0583,79.4524,135.6908,45.0371,0.174,5.6062,0.8937,0.9371,2.4164,25.5251,0.9088,0.901,0.144,0.6284,1,1,0.286
3558.6,8.6248,0.0591,79.0587,134.6508,43.4312,0.1725,5.5406,0.8494,0.9052,2.4125,25.7703,0.9118,0.954,0.1462,0.7473,1,1,0.2733
3558.7,8.5625,0.0574,78.6867,133.761,41.0019,0.1709,5.4738,0.8038,0.8802,2.4046,26.0706,0.8845,0.9344,0.1505,1.0151,1,1,0.254
3558.8,8.5469,0.0543,78.317,132.8873,39.4654,0.1683,5.3932,0.7694,0.8624,2.3973,26.371,0.8293,0.8413,0.1545,1.2954,1,1,0.2419
3558.9,8.5627,0.0506,77.9481,132.0196,36.6377,0.1616,5.3982,0.7605,0.8504,2.397,26.6713,0.7622,0.7042,0.1546,1.5236,1,1,0.2193
3559,8.6251,0.0471,77.5797,131.1531,38.0868,0.1541,5.5728,0.7629,0.8405,2.4088,26.9717,0.7436,0.6619,0.1483,1.0892,1,1,0.2308
3559.1,8.6718,0.0459,77.3634,130.8031,39.1494,0.1483,5.8493,0.7368,0.8277,2.4336,27.2721,0.7399,0.6621,0.1347,0.5973,1,1,0.2392
3559.2,8.6249,0.0491,77.1801,130.5656,42.5656,0.1551,6.0458,0.7131,0.8117,2.4671,27.5725,0.7416,0.6813,0.1164,0.2378,1,1,0.2663
3559.3,8.5781,0.0563,77.0136,130.3848,44.7312,0.1596,5.9888,0.7034,0.7972,2.4953,27.8729,0.7445,0.7071,0.1009,0.1136,1,1,0.2835
3559.4,8.5782,0.0643,76.8473,130.2044,46.5136,0.1659,5.7066,0.7121,0.7901,2.5068,28.1733,0.7462,0.7288,0.0946,0.0801,0,1,0.2977
3559.5,8.6249,0.0689,76.7507,130.1721,46.2053,0.1692,5.3954,0.7267,0.7853,2.4965,28.4726,0.7453,0.737,0.1002,0.1018,1,1,0.2953
3559.6,8.6015,0.0693,76.6972,130.2311,44.3471,0.1766,5.2242,0.7278,0.7792,2.4728,28.4146,0.7392,0.7319,0.1132,0.1894,1,1,0.2806
3559.7,8.5782,0.0668,76.6647,130.3349,42.0336,0.1779,5.2226,0.7175,0.7744,2.4472,28.3566,0.7317,0.7208,0.1272,0.3767,1,1,0.2622
3559.8,8.625,0.0621,76.6324,130.4389,41.9702,0.1719,5.2973,0.6905,0.7706,2.426,28.2991,0.7209,0.6969,0.1388,0.603,1,1,0.2616
3559.9,8.625,0.0557,76.6136,130.5802,45.1809,0.1651,5.368,0.6397,0.766,2.4124,28.3638,0.7022,0.647,0.1462,0.6807,1,1,0.2871
3560,8.625,0.049,76.6176,130.8512,45.6475,0.1583,5.4188,0.6434,0.7739,2.4092,28.4286,0.69,0.6269,0.148,0.7117,1,1,0.2908
3560.1,8.6249,0.0441,76.6335,131.1671,46.1376,0.1553,5.4981,0.6629,0.7821,2.4173,28.4931,0.7121,0.6559,0.1436,0.5816,1,1,0.2947
3560.2,8.6017,0.0425,76.7012,131.4913,48.0793,0.1565,5.6429,0.6816,0.7886,2.4356,28.4949,0.7475,0.7295,0.1336,0.3503,1,1,0.3101
3560.3,8.6251,0.0454,76.9459,131.8439,49.4984,0.1605,5.8331,0.6926,0.7931,2.4625,28.4966,0.7949,0.8575,0.1189,0.1798,1,1,0.3214
3560.4,8.6719,0.0533,77.2581,132.2074,51.0573,0.1636,5.98,0.6968,0.797,2.4905,28.4983,0.8706,1.0631,0.1036,0.0894,1,1,0.3338
3560.5,8.6719,0.0643,77.5569,132.5337,50.9401,0.171,6.004,0.707,0.8029,2.5092,28.5045,0.941,1.2077,0.0933,0.0596,0,1,0.3329
3560.6,8.6717,0.0733,77.808,132.7298,47.4537,0.18,5.8982,0.7446,0.8137,2.5073,28.5107,0.9625,1.2147,0.0943,0.075,0,1,0.3053
3560.7,8.6015,0.0756,78.0373,132.866,44.565,0.186,5.7169,0.786,0.8271,2.4829,28.517,0.9562,1.1569,0.1076,0.15,1,1,0.2823
3560.8,8.5781,0.0708,78.2293,132.9828,41.4727,0.1888,5.5514,0.819,0.8425,2.4478,28.5357,0.9375,1.0815,0.1268,0.3832,1,1,0.2578
3560.9,8.5625,0.0629,78.2857,133.0288,38.1455,0.1865,5.4562,0.8477,0.861,2.4163,28.5545,0.9116,0.9992,0.144,0.9167,1,1,0.2314
3561,8.5782,0.0561,78.2678,133.0361,35.3974,0.1866,5.4396,0.9159,0.8814,2.3974,28.5731,0.8853,0.9014,0.1544,1.6158,1,1,0.2095
3561.1,8.6015,0.0516,78.2032,133.009,33.7552,0.1846,5.4724,0.9312,0.8889,2.3901,28.5833,0.8767,0.8482,0.1584,2.0749,1,1,0.1965
3561.2,8.5781,0.0484,77.9618,132.8511,33.5443,0.189,5.5085,0.914,0.8898,2.39,28.5935,0.8814,0.8304,0.1585,2.1043,1,1,0.1948
3561.3,8.5781,0.0459,77.6073,132.61,35.3072,0.1903,5.5295,0.8888,0.8893,2.3929,28.6037,0.8929,0.8354,0.1569,1.7929,1,1,0.2088
3561.4,8.5782,0.045,77.2789,132.4356,36.8912,0.1914,5.5498,0.8757,0.8859,2.3961,28.6131,0.9027,0.8533,0.1551,1.5333,1,1,0.2212
3561.5,8.625,0.0465,77.0536,132.5254,41.7904,0.19,5.5656,0.9069,0.8931,2.3981,28.6224,0.914,0.8522,0.154,1.1219,1,1,0.2601
3561.6,8.6249,0.0496,76.9046,132.811,46.1396,0.1916,5.5569,0.9653,0.9039,2.3975,28.6316,0.924,0.8486,0.1544,0.8953,1,1,0.2947
3561.7,8.5781,0.0525,76.7774,133.1057,49.024,0.1948,5.5194,1.0272,0.9149,2.3935,28.602,0.9332,0.8513,0.1566,0.8343,1,1,0.3176
3561.8,8.5782,0.0523,76.7411,133.4387,51.6986,0.1931,5.4833,1.0699,0.9237,2.3872,28.5724,0.9434,0.8667,0.16,0.8268,1,0.9843,0.3389
3561.9,8.625,0.049,76.7822,133.8041,52.3741,0.1875,5.4808,1.0763,0.9306,2.383,28.5428,0.9606,0.898,0.1623,0.8732,1,0.9537,0.3443
3562,8.6249,0.0465,76.8327,134.1456,51.0402,0.1883,5.5044,1.0604,0.9284,2.3853,28.5419,0.9815,0.9218,0.161,0.8932,1,0.9488,0.3337
3562.1,8.5781,0.0487,76.9246,134.3813,48.5162,0.1882,5.5245,1.0378,0.9209,2.3938,28.5409,1.0106,0.9748,0.1564,0.8522,1,0.9503,0.3136
3562.2,8.5938,0.055,77.0573,134.5135,50.8595,0.1884,5.5114,1.0299,0.9127,2.402,28.54,1.0414,1.0487,0.1519,0.6267,1,0.9436,0.3321
3562.3,8.6094,0.0602,77.1844,134.6184,56.88,0.1926,5.4715,1.0549,0.9074,2.4039,28.539,1.0671,1.1294,0.1509,0.4323,1,0.916,0.3798
3562.4,8.625,0.0599,77.2862,134.5939,64.6661,0.1945,5.4434,1.1003,0.8991,2.4004,28.5381,1.0993,1.237,0.1528,0.3043,1,0.865,0.4417
3562.5,8.625,0.0555,77.3597,134.4251,68.1114,0.1936,5.4591,1.0756,0.8864,2.3982,28.5372,1.1396,1.4118,0.154,0.2641,1,0.8042,0.4692
3562.6,8.6249,0.0525,77.4282,134.2378,65.7155,0.1904,5.5135,1.012,0.8688,2.4036,28.5384,1.1849,1.6215,0.151,0.2675,1,0.7657,0.4503
3562.7,8.5781,0.0551,77.472,133.9565,60.1596,0.1886,5.5664,0.9472,0.8513,2.4152,28.5397,1.2216,1.7856,0.1447,0.2813,1,0.7619,0.4062
3562.8,8.5781,0.0614,77.4843,133.5554,52.8504,0.1824,5.5803,0.9227,0.8407,2.4244,28.5409,1.2331,1.8121,0.1397,0.3435,1,0.7834,0.3481
3562.9,8.5782,0.0668,77.4757,133.1453,47.7408,0.1737,5.5569,0.954,0.8409,2.4257,28.5427,1.2081,1.7076,0.139,0.4419,1,0.8108,0.3075
3563,8.625,0.0696,77.3466,132.6816,45.1939,0.1706,5.5138,0.952,0.8322,2.419,28.5444,1.1745,1.6428,0.1426,0.5885,1,0.8052,0.2873
3563.1,8.6251,0.0695,76.6097,131.3762,43.6973,0.1721,5.4577,0.8926,0.8135,2.4048,28.5461,1.1288,1.5515,0.1503,0.8697,1,0.7859,0.2754
3563.2,8.6718,0.0666,76.8929,132.2124,40.564,0.1746,5.4016,0.809,0.7907,2.3852,28.5479,1.0354,1.3475,0.161,1.5862,1,0.7865,0.2506
3563.3,8.6485,0.062,78.7984,136.0823,37.7451,0.185,5.3611,0.7685,0.7744,2.3664,28.5497,0.8451,0.9414,0.1714,2.8002,1,0.8821,0.2282
3563.4,8.6718,0.0577,80.576,139.6288,35.1658,0.1881,5.3452,0.7368,0.7471,2.3539,28.5514,0.7097,0.6482,0.1782,4.2437,1,1,0.2076
3563.5,8.625,0.054,80.8109,140.3443,36.8851,0.1936,5.339,0.6859,0.7183,2.3454,28.5532,0.6713,0.6107,0.1828,4.6515,1,1,0.2213
3563.6,8.625,0.0511,82.0305,140.5793,38.1075,0.1934,5.3362,0.6645,0.6984,2.339,28.555,0.6633,0.6484,0.1863,5.0053,1,0.9757,0.231
3563.7,8.6249,0.0493,82.6524,140.8961,40.5246,0.1938,5.3631,0.6713,0.6873,2.3357,28.5568,0.6586,0.6854,0.1881,4.7138,1,0.9403,0.2501
3563.8,8.5782,0.0483,82.9221,141.7871,44.5698,0.1993,5.4363,0.6603,0.6754,2.3367,28.5586,0.6605,0.7274,0.1876,3.693,1,0.9158,0.2823
3563.9,8.6094,0.0467,83.2741,143.1945,46.1437,0.2009,5.5511,0.559,0.6446,2.3431,28.5604,0.683,0.7748,0.1841,2.9453,1,0.9044,0.2947
3564,8.625,0.0436,84.0914,147.1844,48.8383,0.2046,5.6758,0.5705,0.64,2.3555,28.562,0.66,0.6886,0.1774,1.9404,1,0.9945,0.3162
3564.1,8.6251,0.0401,84.6294,149.739,49.7369,0.2018,5.7986,0.6167,0.6481,2.3755,28.5355,0.6237,0.5982,0.1664,1.1922,1,1,0.3233
3564.2,8.672,0.0396,84.0343,148.6817,50.9104,0.1972,5.9233,0.6434,0.6552,2.4036,28.5089,0.6048,0.577,0.1511,0.6041,1,1,0.3326
3564.3,8.7031,0.0455,83.4362,147.1836,50.4531,0.1862,6.0117,0.6281,0.6458,2.4365,28.4825,0.635,0.6264,0.1331,0.3015,1,1,0.329
3564.4,8.703,0.0551,82.5858,144.9061,51.9418,0.1769,6.0152,0.6233,0.6428,2.4623,28.493,0.714,0.8616,0.119,0.1576,1,1,0.3408
3564.5,8.6719,0.0617,81.7074,142.5431,51.9029,0.1715,5.9335,0.5976,0.6384,2.4741,28.5036,0.7498,1.0045,0.1125,0.1219,1,1,0.3406
3564.6,8.6875,0.0625,80.6198,140.0358,47.0666,0.1724,5.8028,0.5814,0.6394,2.4746,28.514,0.7467,0.9964,0.1122,0.1571,1,1,0.3023
3564.7,8.6719,0.0589,79.3294,137.3888,41.1917,0.1721,5.6764,0.6226,0.6545,2.4707,28.4583,0.717,0.8239,0.1144,0.2363,1,1,0.2555
3564.8,8.6719,0.0546,78.0164,134.7269,40.5778,0.168,5.5934,0.7088,0.6787,2.4695,28.4026,0.7084,0.7191,0.115,0.2509,1,1,0.2506
3564.9,8.6719,0.0525,76.7664,132.4471,39.2324,0.1598,5.5848,0.7003,0.6923,2.4739,28.3471,0.7393,0.7983,0.1126,0.2454,1,1,0.2399
3565,8.6719,0.0529,75.5883,130.6049,39.3718,0.1514,5.641,0.6534,0.6914,2.4826,28.3566,0.7614,0.8676,0.1079,0.2012,1,1,0.2411
